source_entity_ref,cohort_name,cohort_dim,metric_name,value,sample_size,timestamp
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8157,3982,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8212,1215,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8042,1850,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.884,296,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8762,4051,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.7802,2996,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8111,1294,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.818,427,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.7822,3543,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.814,3172,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8687,488,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8463,3376,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.7974,1343,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8737,734,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8288,3835,2026-06-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8558,3446,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8677,2073,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.7928,768,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8161,2569,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8413,3955,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8635,207,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8693,889,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8622,4337,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8928,4382,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.7597,3958,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8353,2111,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8351,2431,2026-07-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8102,4309,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8696,4438,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8083,2509,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8204,3575,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8147,3117,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8177,4908,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8573,1652,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8125,2721,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.7847,4887,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.7895,304,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8337,1948,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.7878,1248,2026-07-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8623,2906,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.7717,2790,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8399,4193,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8573,3019,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.769,1393,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8669,4602,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8336,1589,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.761,416,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.771,3943,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8632,1531,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.835,750,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.7821,4483,2026-07-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8621,1563,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8714,2589,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.7555,4207,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.7791,4387,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8211,4595,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8103,4880,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8603,1557,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8243,1580,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.7879,2701,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8512,1643,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.83,3634,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8546,2043,2026-07-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.7687,4965,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8272,2935,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.7612,1547,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8313,3532,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8321,4326,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8,1290,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8423,842,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8418,234,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8098,852,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8744,2938,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8088,1917,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.817,3972,2026-07-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8979,4176,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9607,1772,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9265,1297,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9566,4192,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9447,1430,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.9662,829,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.956,421,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.8952,532,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.8933,2544,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8842,3876,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.8789,1830,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.9104,1062,2026-05-02T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.9057,1520,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.945,3649,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8938,1426,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.8926,3521,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9336,743,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.9037,834,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9002,361,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.9141,1966,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.8661,757,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8639,4911,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9276,1020,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.8772,1904,2026-05-08T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8757,1224,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.8857,2863,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9378,1110,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.8757,3248,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.908,4708,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.8658,2855,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9191,3531,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.879,863,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9344,2513,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.9311,444,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.8669,4022,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.8852,4146,2026-05-14T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8874,1342,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9243,2099,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9136,3740,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.8847,2999,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9172,3936,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.8884,3900,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9226,1710,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.8655,3264,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.8944,1769,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8734,3638,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9386,1740,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.912,2677,2026-05-20T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8645,3325,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9295,624,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9162,3940,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9487,3701,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.8814,2877,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.8704,4068,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.8787,4969,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.9075,1900,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9295,3725,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8746,1710,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.981,2204,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.9507,3696,2026-05-26T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8851,1288,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9652,2871,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8894,197,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9663,1348,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.8741,1306,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.8608,2304,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9479,2378,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.8631,3769,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9613,4556,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.9278,4430,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.8644,3029,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.9153,1356,2026-06-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.958,2178,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.8968,4766,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9414,1425,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9562,1249,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9831,2962,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.8766,1598,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9349,1868,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.8876,3502,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9342,3172,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8729,3266,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.8589,4314,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.8595,825,2026-06-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.9635,1930,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9364,4083,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9037,603,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9012,4098,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9051,1713,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.8629,1976,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9138,1441,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.9248,3122,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9369,1954,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.9034,3888,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9397,2030,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.917,4487,2026-06-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8992,3716,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.875,1772,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8835,3185,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.961,4832,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9232,4955,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.9288,217,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.8645,930,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.9571,4418,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.8679,2726,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8899,1554,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.8776,4822,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.9088,999,2026-06-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.9691,4423,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9366,784,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8886,1970,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.8847,911,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9363,3180,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.964,3199,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.8746,1852,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.9705,1789,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9293,884,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.951,4406,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9464,3211,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.9111,347,2026-06-25T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.9565,466,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9352,1424,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8678,3811,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9385,4044,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.883,3262,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.9079,4636,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9041,786,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.963,4553,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9319,318,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.9297,3608,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9077,2781,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.9765,4014,2026-07-01T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8884,4110,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.8966,1773,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8565,2939,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9686,3425,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.8841,2432,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.9254,2882,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9282,3959,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.9317,2518,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.9486,1984,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8893,1369,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9509,1654,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.8938,4962,2026-07-07T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.8883,4827,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9318,4788,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.9364,4209,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9486,890,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.9648,2051,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Female,sex,r2_score,0.9074,4521,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Male,sex,r2_score,0.9048,1533,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Other,sex,r2_score,0.8432,1473,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Commercial,insurance,r2_score,0.8824,2405,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicare,insurance,r2_score,0.8783,3353,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Medicaid,insurance,r2_score,0.9535,4929,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,Self-pay,insurance,r2_score,0.925,259,2026-07-13T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,18-30,age_group,r2_score,0.855,334,2026-07-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,31-45,age_group,r2_score,0.9606,213,2026-07-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,46-60,age_group,r2_score,0.8831,880,2026-07-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,61-75,age_group,r2_score,0.9458,2474,2026-07-19T16:00:00Z
mlflow://experiment-8/drug-efficacy-predictor,75+,age_group,r2_score,0.8961,1811,2026-07-19T16:00:00Z
